Year,Skill,Adjustment,Degree,Weighted Degree,Betweenness Centrality,Eigenvector Centrality,Clustering Coefficient,Closeness Centrality
2016,Performing Administrative Activities,Unadjusted,0.9325842696629213,0.986564574243184,0.0,0.9920063683299751,0.8582438548782917,0.7824096385542169
2016,Performing General Physical Activities,Unadjusted,0.9325842696629213,0.9913963978584551,0.0,0.9967378484794301,0.8611467519221572,0.7824096385542169
2016,Performing for or Working Directly with the Public,Unadjusted,0.9213483146067415,0.9335514481392564,0.0,0.940476408019964,0.8402621698850445,0.778018018018018
2016,Personnel and Human Resources,Unadjusted,0.9438202247191011,0.979265973091927,0.0015810276679841897,0.9764285063666951,0.8320428404735073,0.7868277945619334
2016,Physics,Unadjusted,0.9101123595505618,0.749092390938838,0.032015810276679844,0.7175939947974316,0.6703751805195148,0.5713402061855671
2016,Processing Information,Unadjusted,0.9325842696629213,0.9914188990542009,0.0,0.9975747641494549,0.8609034874333629,0.7824096385542169
2016,Production and Processing,Unadjusted,0.9325842696629213,0.9505472214733982,0.013636363636363637,0.9502404326026124,0.8316015610303276,0.7824096385542169
2016,Provide Consultation and Advice to Others,Unadjusted,0.9325842696629213,0.9919620818488657,0.0,0.9978917090003725,0.8612516947291604,0.7824096385542169
2016,Psychology,Unadjusted,0.9438202247191011,0.9412414197253159,0.0007905138339920949,0.9364160614147853,0.810450369112018,0.7868277945619334
2016,Public Safety and Security,Unadjusted,0.9325842696629213,0.9896309385769586,0.0,0.9951802857235038,0.8600282133585851,0.7824096385542169
2016,Rate Control,Unadjusted,1.0,0.8710065505584899,0.027272727272727275,0.8045768964866226,0.6566196939360085,0.7957446808510636
2016,Reaction Time,Unadjusted,0.9662921348314606,0.8667168444161326,0.0,0.8281491188625781,0.7111932827763038,0.7824096385542169
2016,Repairing and Maintaining Electronic Equipment,Unadjusted,0.9325842696629213,0.872435868012218,0.011462450592885375,0.8612486967224259,0.770567171677834,0.7607121661721069
2016,Repairing and Maintaining Mechanical Equipment,Unadjusted,0.9101123595505618,0.8228211441397589,0.0003952569169960474,0.8006735699083979,0.7355253881007684,0.7522123893805309
2016,Resolving Conflicts and Negotiating with Others,Unadjusted,0.9325842696629213,0.9910292871025328,0.0,0.9970027310123439,0.8607194554392892,0.7824096385542169
2016,Response Orientation,Unadjusted,0.9887640449438202,0.8805499051781679,0.0023715415019762848,0.8250106679045939,0.6808930636164603,0.7912727272727272
2016,Sales and Marketing,Unadjusted,0.9101123595505618,0.837793344278046,0.006126482213438735,0.8394432562575821,0.7793323392043795,0.7736526946107783
2016,Scheduling Work and Activities,Unadjusted,0.9325842696629213,0.992850635854913,0.0,0.9987698978891879,0.8617627381016767,0.7824096385542169
2016,Science,Unadjusted,0.696629213483146,0.5299681844834783,0.8041501976284585,0.5269962410204613,0.6805432486335976,0.9118688524590165
2016,Selling or Influencing Others,Unadjusted,0.9325842696629213,0.9640313655324196,0.0,0.968064549052895,0.8454878966894674,0.7824096385542169
2016,Sociology and Anthropology,Unadjusted,0.6629213483146067,0.5114695924339697,0.003952569169960474,0.5100215448878487,0.6747234549139295,0.4984466019417476
2016,Speed of Limb Movement,Unadjusted,0.9101123595505618,0.7412953868803622,0.04861660079051384,0.6900013196772455,0.6397681145321577,0.7522123893805309
2016,Staffing Organizational Units,Unadjusted,0.9213483146067415,0.8375436024512803,0.016798418972332016,0.834221797754283,0.7672531785626588,0.778018018018018
2016,Stamina,Unadjusted,0.9550561797752808,0.8805557497081556,0.0,0.8511186705820747,0.7374210212086699,0.778018018018018
2016,Static Strength,Unadjusted,0.9775280898876404,0.9051617032854158,0.007905138339920948,0.8618563390444043,0.7130702106128731,0.7868277945619334
2016,Technology Design,Unadjusted,0.8764044943820224,0.774443319319969,0.0015810276679841897,0.7763939135124376,0.7558102149337339,0.9999999999999999
2016,Telecommunications,Unadjusted,0.9325842696629213,0.9091990709254733,0.0,0.9052928676210287,0.8015847018543663,0.7824096385542169
2016,Thinking Creatively,Unadjusted,0.9325842696629213,0.9910981211141682,0.0,0.9972100306805304,0.8607090920472044,0.7824096385542169
2016,Training and Teaching Others,Unadjusted,0.9438202247191011,1.0,0.0525691699604743,0.9999999999999999,0.8460934654146527,0.7957446808510636
2016,Transportation,Unadjusted,0.9325842696629213,0.9398953071841714,0.0001976284584980237,0.9414774669722296,0.8317474662562178,0.7824096385542169
2016,Troubleshooting,Unadjusted,0.9550561797752808,0.8825415954408716,0.002569169960474308,0.8562698594452722,0.7400623270437716,0.778018018018018
2016,Updating and Using Relevant Knowledge,Unadjusted,0.9325842696629213,0.9889789045299129,0.002371541501976284,0.9926100632587566,0.8523402457111622,0.7912727272727272
2016,Wrist-Finger Speed,Unadjusted,0.9550561797752808,0.8366126894479178,0.009288537549407115,0.8056943108348924,0.7124808383990059,0.778018018018018
2016,Arm-Hand Steadiness,Unadjusted,0.3258426966292135,0.25847795417889574,0.11837944664031622,0.2298769754147687,0.6007799995973699,0.7564497041420118
2016,Management of Financial Resources,Unadjusted,0.10112359550561797,0.08321258331770753,0.9361660079051384,0.03761815652497657,0.30398189525725106,0.809325153374233
2016,Quality Control Analysis,Unadjusted,0.0449438202247191,0.038434816395267316,0.133201581027668,0.002691410001002395,0.3687916298286124,0.5909947643979058
2016,Trunk Strength,Unadjusted,0.056179775280898875,0.048133943544425524,0.0015810276679841897,0.02495613617855887,0.5487796579696503,0.6216621983914209
2016,Depth Perception,Unadjusted,0.14606741573033707,0.11697871384906618,0.02806324110671937,2.5741629279966605e-05,0.6552569265012423,0.34646934460887946
2016,Biology,Unadjusted,0.0,4.910339735161341e-05,0.0,8.058094691002179e-05,0.0,0.004795486600846166
2016,Medicine and Dentistry,Unadjusted,0.0449438202247191,0.03620863134493255,0.032806324110671935,0.009953891588653221,0.35710995325735617,0.19481081081081075
2016,Building and Construction,Unadjusted,0.06741573033707865,0.051668162545899704,0.004347826086956522,0.03051848080932876,0.31453329925993023,0.34646934460887946
2016,Night Vision,Unadjusted,0.10112359550561797,0.09294225678148041,0.0001976284584980237,0.02439500950975703,0.6573908301082984,0.34646934460887946
2016,Peripheral Vision,Unadjusted,0.14606741573033707,0.12883246891881084,0.0005928853754940712,0.05507286757173128,0.6145050412525892,0.3552238805970148
2016,Sound Localization,Unadjusted,0.12359550561797752,0.111175932793697,0.0009881422924901185,0.03980420934488502,0.6377777276991528,0.35082802547770686
2016,Equipment Maintenance,Unadjusted,0.3146067415730337,0.2579970747611963,0.0007905138339920949,0.18253345174283245,0.603190471524171,0.408609865470852
2016,Equipment Selection,Unadjusted,0.3370786516853932,0.28375422584835147,0.0067193675889328066,0.21013208315069926,0.6112097865704855,0.4135135135135134
2016,Spatial Orientation,Unadjusted,0.3033707865168539,0.2509118186055184,0.0007905138339920949,0.17398935201874582,0.5985171510422954,0.39893333333333325
2016,Programming,Unadjusted,0.15730337078651685,0.12073197679914592,0.0,0.11380197316906471,0.6292088854980338,0.6612154696132596
2016,Repairing,Unadjusted,0.2584269662921348,0.21000395887934914,0.005335968379446641,0.13863517269158362,0.5989772200428295,0.39654101995565416
2016,Glare Sensitivity,Unadjusted,0.21348314606741572,0.18113854449582997,0.0,0.1094930367269481,0.6246087732688732,0.3800873362445415
2016,Philosophy and Theology,Unadjusted,0.0449438202247191,0.03577245129989541,0.0308300395256917,0.009972753765612206,0.3557290232964378,0.18700000000000006
2016,Therapy and Counseling,Unadjusted,0.0449438202247191,0.03953669794819917,0.0,0.015561618591294256,0.5822355583487467,0.19481081081081075
2016,History and Archeology,Unadjusted,0.0,0.0,0.0,8.0223708249284e-05,0.0,0.0
2016,Active Learning,Adjusted,0.4747474747474748,0.5247952640165335,0.0,0.0001989511392127773,0.9615886937525315,0.337897646187474
2016,Active Listening,Adjusted,0.46464646464646464,0.5182646812991399,0.0,1.2871858747315302e-06,1.0,0.08770940022567475
2016,Auditory Attention,Adjusted,0.49494949494949503,0.47606267092605237,0.5661923242777059,0.0006943471539012707,0.7534267259838767,0.3807548967411102
2016,Category Flexibility,Adjusted,0.46464646464646464,0.5179135013098087,0.0,9.30210956060027e-07,0.9993406542808292,0.08770940022567475
2016,Complex Problem Solving,Adjusted,0.46464646464646464,0.5160267008009884,0.0,1.6987539404390612e-07,0.9959728227366043,0.08770940022567475
2016,Coordination,Adjusted,0.4747474747474748,0.5246654210014149,0.0,0.00019906690204130016,0.9613456802144553,0.337897646187474
2016,Critical Thinking,Adjusted,0.46464646464646464,0.5179373824376738,0.0,9.522797480489449e-07,0.9993849038894373,0.08770940022567475
2016,Deductive Reasoning,Adjusted,0.46464646464646464,0.5179373824376738,0.0,9.522797485472443e-07,0.9993849038894376,0.08770940022567475
2016,Far Vision,Adjusted,0.46464646464646464,0.516235689534431,0.0,2.8952702407569015e-07,0.9963544553397905,0.08770940022567475
2016,Finger Dexterity,Adjusted,0.4747474747474748,0.5144631333463191,0.0,0.00020257506554867516,0.9435959948769497,0.337897646187474
2016,Flexibility of Closure,Adjusted,0.4747474747474748,0.5237923565009183,0.0,0.00019790085294211007,0.9598236912425775,0.337897646187474
2016,Fluency of Ideas,Adjusted,0.46464646464646464,0.5164719007080439,0.0,3.4936617008017113e-07,0.9967673426802512,0.08770940022567475
2016,Hearing Sensitivity,Adjusted,0.4747474747474748,0.5099470813790109,0.0,0.0001974293706757571,0.935819672116581,0.337897646187474
2016,Inductive Reasoning,Adjusted,0.46464646464646464,0.5180678497501296,0.0,1.0228633992829682e-06,0.9996249864960507,0.08770940022567475
2016,Information Ordering,Adjusted,0.46464646464646464,0.5180678497501296,0.0,1.0228633999032944e-06,0.9996249864960502,0.08770940022567475
2016,Instructing,Adjusted,0.4747474747474748,0.5113412123386634,0.0,0.00020235735405762554,0.9381257757289394,0.337897646187474
2016,Judgment and Decision Making,Adjusted,0.46464646464646464,0.5180767720187041,0.0,1.0270123764079926e-06,0.9996412469603819,0.08770940022567475
2016,Learning Strategies,Adjusted,0.4747474747474748,0.5242476319177684,0.0,0.00019847935793716414,0.9605757380281534,0.337897646187474
2016,Management of Material Resources,Adjusted,0.2828282828282829,0.20542047388613266,1.0,0.024895865590078073,0.2773005402454969,0.6834122240265347
2016,Management of Personnel Resources,Adjusted,0.4747474747474748,0.5240602190009847,0.0,0.00019837343844846995,0.960253146877335,0.337897646187474
2016,Mathematical Reasoning,Adjusted,0.484848484848485,0.5144076744919736,0.036653730056058646,0.0005195620642014776,0.8789268356244595,0.37735462353971416
2016,Mathematics,Adjusted,0.49494949494949503,0.4856331722358628,0.0,0.0007181873051869353,0.7686932657822678,0.3807548967411102
2016,Memorization,Adjusted,0.4747474747474748,0.5254490893907531,0.0,0.00019850766026725778,0.9625957094384445,0.337897646187474
2016,Monitoring,Adjusted,0.46464646464646464,0.5168454834508042,0.0,4.397631208757631e-07,0.9974274657311892,0.08770940022567475
2016,Near Vision,Adjusted,0.46464646464646464,0.5165799138813811,0.0,3.288443008718522e-07,0.996953700846503,0.08770940022567475
2016,Negotiation,Adjusted,0.4747474747474748,0.5240081825563339,0.0,0.00019831145186900075,0.9601739492901376,0.337897646187474
2016,Number Facility,Adjusted,0.4747474747474748,0.5121519370479835,0.0,0.0002023398216245649,0.9395323873196315,0.337897646187474
2016,Operation Monitoring,Adjusted,0.49494949494949503,0.48970196435582436,0.0,0.0007245665521002558,0.775093023422132,0.3807548967411102
2016,Oral Comprehension,Adjusted,0.46464646464646464,0.5176040030882867,0.0,6.37329737256028e-07,0.9987678698682623,0.08770940022567475
2016,Oral Expression,Adjusted,0.46464646464646464,0.5176040030882867,0.0,6.373297371228067e-07,0.9987678698682618,0.08770940022567475
2016,Originality,Adjusted,0.46464646464646464,0.516880133010354,0.0,3.5611696257330174e-07,0.9974758718686745,0.08770940022567475
2016,Perceptual Speed,Adjusted,0.4747474747474748,0.5238011719758846,0.0,0.00019797553720746482,0.959773974185538,0.337897646187474
2016,Persuasion,Adjusted,0.4747474747474748,0.523334356985557,0.0,0.00019822196169038355,0.9590077388959446,0.337897646187474
2016,Problem Sensitivity,Adjusted,0.46464646464646464,0.5175363417889521,0.0,6.16398984659922e-07,0.9986487493088372,0.08770940022567475
2016,Reading Comprehension,Adjusted,0.46464646464646464,0.5175363417889521,0.0,6.163989845780918e-07,0.9986487493088374,0.08770940022567475
2016,Selective Attention,Adjusted,0.46464646464646464,0.5175363417889521,0.0,6.163989845188672e-07,0.9986487493088374,0.08770940022567475
2016,Service Orientation,Adjusted,0.4747474747474748,0.5230618857132768,0.0,0.00019804489917107495,0.9585413749562144,0.337897646187474
2016,Social Perceptiveness,Adjusted,0.46464646464646464,0.5160533049673284,0.0,0.0,0.9959974242513268,0.08770940022567475
2016,Speaking,Adjusted,0.46464646464646464,0.5175512862193644,0.0,6.26653077685183e-07,0.9986757733908151,0.08770940022567475
2016,Speech Clarity,Adjusted,0.46464646464646464,0.5175512862193644,0.0,6.266530774631112e-07,0.9986757733908156,0.08770940022567475
2016,Speech Recognition,Adjusted,0.4747474747474748,0.5194008259538859,0.0,0.00019396768048142874,0.9522677652583891,0.337897646187474
2016,Speed of Closure,Adjusted,0.4747474747474748,0.5132771819918328,0.0,0.0002020298541242999,0.9415031157800706,0.337897646187474
2016,Systems Analysis,Adjusted,0.4747474747474748,0.5094683605118744,0.0,0.00020137196823539385,0.9348360210780364,0.337897646187474
2016,Systems Evaluation,Adjusted,0.4747474747474748,0.5110575407781153,0.0,0.00020216848598820822,0.9376024845832625,0.337897646187474
2016,Time Management,Adjusted,0.46464646464646464,0.5177617364976373,0.0,7.234223305560789e-07,0.9990546067599562,0.08770940022567475
2016,Time Sharing,Adjusted,0.4747474747474748,0.5230877071762107,0.0,0.00019817507576640547,0.9585855351089065,0.337897646187474
2016,Visual Color Discrimination,Adjusted,0.4747474747474748,0.5093057749408204,0.0,0.0002014479288933854,0.9345496356797531,0.337897646187474
2016,Visualization,Adjusted,0.4747474747474748,0.5256684507079321,0.0,0.0001984547465039452,0.9629761015429685,0.337897646187474
2016,Writing,Adjusted,0.46464646464646464,0.5177433940761388,0.0,7.151284079265265e-07,0.9990242992857499,0.08770940022567475
2016,Written Comprehension,Adjusted,0.46464646464646464,0.5177433940761388,0.0,7.151284077226423e-07,0.9990242992857499,0.08770940022567475
2016,Written Expression,Adjusted,0.46464646464646464,0.5177433940761388,0.0,7.151284076125145e-07,0.9990242992857501,0.08770940022567475
2016,Administration and Management,Adjusted,0.9292929292929294,0.9116853081892606,0.0,0.9468915872906739,0.7727826910520439,0.720534514859419
2016,Analyzing Data or Information,Adjusted,0.9292929292929294,0.9120808390967212,0.0066839154808106946,0.9474438769625085,0.7731436999389005,0.720534514859419
2016,Arm-Hand Steadiness,Adjusted,0.8282828282828284,0.6822487979255856,0.1030616645105649,0.7050943390644312,0.6111008989175792,0.963533280110415
2016,Assisting and Caring for Others,Adjusted,0.9292929292929294,0.9132948130978101,0.0,0.9484501311143779,0.7741726550858157,0.720534514859419
2016,Building and Construction,Adjusted,0.8181818181818182,0.683040251445131,0.018542475204829666,0.6846387098658137,0.5640697965460046,0.5635348520041766
2016,Chemistry,Adjusted,0.9191919191919193,0.8979335260485544,0.0,0.9154033436566169,0.742066839121662,0.720534514859419
2016,Clerical,Adjusted,0.9595959595959597,0.921512871130925,0.0008624407072013799,0.9394080546108752,0.7103138119542416,0.7369761601542507
2016,Coaching and Developing Others,Adjusted,0.9292929292929294,0.912681231566925,0.0,0.9478401226175937,0.7736403888870171,0.720534514859419
2016,Communicating with Persons Outside Organization,Adjusted,0.9595959595959597,0.9321292603526181,0.0021561017680034496,0.9512731184595518,0.7192398922826646,0.7369761601542507
2016,"Communicating with Supervisors, Peers, or Subordinates",Adjusted,0.9292929292929294,0.91082264269308,0.0005749604714675866,0.946037064536663,0.7719810974034353,0.720534514859419
2016,Communications and Media,Adjusted,0.9494949494949496,0.9151154900232058,0.00043122035360068997,0.9366103215202091,0.7264429690407568,0.7314590747330961
2016,Computers and Electronics,Adjusted,0.9595959595959597,0.9326497287214343,0.00021561017680034498,0.9500178497918987,0.7192881651802294,0.7369761601542507
2016,Control Precision,Adjusted,0.8787878787878789,0.7631226903657451,0.0,0.7958110840289722,0.6883855860323409,0.8556231584586537
2016,Controlling Machines and Processes,Adjusted,0.9292929292929294,0.8933504632836635,0.018973695558430356,0.925168228429691,0.7477428554754257,0.720534514859419
2016,Coordinating the Work and Activities of Others,Adjusted,0.9292929292929294,0.912683460149932,0.0,0.947696857581273,0.7736875379663872,0.720534514859419
2016,Customer and Personal Service,Adjusted,0.9292929292929294,0.9142559208415011,0.0,0.9487611708238648,0.7751377716105914,0.720534514859419
2016,Design,Adjusted,0.9191919191919193,0.8368498179708475,0.004312203536006899,0.8623008297260946,0.6974485126533849,0.7151263169021528
2016,Developing Objectives and Strategies,Adjusted,0.9292929292929294,0.9132046538155433,0.0,0.9479703353221283,0.7742566341126733,0.720534514859419
2016,Developing and Building Teams,Adjusted,0.9292929292929294,0.9139037579836772,0.0,0.9485518989304623,0.7748186305890425,0.720534514859419
2016,Documenting/Recording Information,Adjusted,0.9292929292929294,0.9135220192215606,0.0,0.9482249659099942,0.7745016207703617,0.720534514859419
2016,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",Adjusted,0.9898989898989901,0.8894773127614775,0.0021561017680034496,0.875971851501998,0.5948427783297547,0.7651245551601425
2016,Dynamic Strength,Adjusted,0.9090909090909092,0.797384227214629,0.0008624407072013799,0.8180924037135547,0.6752525781175038,0.720534514859419
2016,Economics and Accounting,Adjusted,0.9393939393939394,0.8914539151894305,0.00043122035360068997,0.9139707743887012,0.7296887550706836,0.725978647686833
2016,Education and Training,Adjusted,0.9292929292929294,0.913896556732128,0.0,0.9487599905148295,0.7749710656687228,0.720534514859419
2016,Engineering and Technology,Adjusted,0.9696969696969697,0.8908490746929679,0.0,0.8966500344634195,0.6610470615219275,0.7537510820428971
2016,English Language,Adjusted,0.9292929292929294,0.914602005394075,0.0,0.9495226477392901,0.7756306643940065,0.720534514859419
2016,Equipment Maintenance,Adjusted,0.8181818181818182,0.6100470901946669,0.0071151358344113845,0.6083539103255422,0.5025285722282165,0.554715302491103
2016,Equipment Selection,Adjusted,0.8989898989898991,0.769224231963701,0.001509271237602415,0.7885888866018009,0.6561984649908112,0.5998952033709583
2016,Establishing and Maintaining Interpersonal Relationships,Adjusted,0.9292929292929294,0.913728303373381,0.0005749604714675866,0.9486572099575986,0.7748549620265786,0.720534514859419
2016,"Estimating the Quantifiable Characteristics of Products, Events, or Information",Adjusted,0.9292929292929294,0.9155242506460285,0.0,0.950338228960237,0.7765063798919443,0.720534514859419
2016,Evaluating Information to Determine Compliance with Standards,Adjusted,0.9292929292929294,0.9153214006454831,0.0,0.9501865916965787,0.7762831206680618,0.720534514859419
2016,Extent Flexibility,Adjusted,0.8989898989898991,0.788707975683891,0.0,0.8116560970996308,0.6809187133388672,0.7151263169021528
2016,Foreign Language,Adjusted,0.9494949494949496,0.7791875713319135,0.03859422164726175,0.7734928249481906,0.5603831198724945,0.7369761601542507
2016,Geography,Adjusted,0.7575757575757577,0.6400578430549374,0.016386373436826217,0.6477718861915881,0.5664026821892398,0.6283585409252669
2016,Getting Information,Adjusted,0.9292929292929294,0.9151363744008006,0.0,0.950038926177226,0.7761486743314769,0.720534514859419
2016,Gross Body Coordination,Adjusted,0.9090909090909092,0.797332470396926,0.0,0.815738988062218,0.6652164910873959,0.720534514859419
2016,Gross Body Equilibrium,Adjusted,0.9191919191919193,0.7998703755187547,0.022207848210435532,0.8118043489030266,0.6424561180821886,0.725978647686833
2016,"Guiding, Directing, and Motivating Subordinates",Adjusted,0.9292929292929294,0.9207272241902631,0.0,0.9550187056211692,0.7813274259444576,0.720534514859419
2016,Handling and Moving Objects,Adjusted,0.9494949494949496,0.9237678437668015,0.001509271237602415,0.9481032274332165,0.7367480820664034,0.7314590747330961
2016,"Identifying Objects, Actions, and Events",Adjusted,0.9292929292929294,0.9181303698864289,0.0,0.9527751119511622,0.7789512130770007,0.720534514859419
2016,"Inspecting Equipment, Structures, or Material",Adjusted,0.9292929292929294,0.9205855538551957,0.0,0.9547905028937274,0.7813295600006527,0.720534514859419
2016,Interacting With Computers,Adjusted,0.9595959595959597,0.9384819158122598,0.0,0.9558364966381315,0.7248472002996371,0.7369761601542507
2016,Interpreting the Meaning of Information for Others,Adjusted,0.9191919191919193,0.912690785439944,0.0,0.9489932650355227,0.78838188991371,0.7151263169021528
2016,"Judging the Qualities of Things, Services, or People",Adjusted,0.9292929292929294,0.917778191563863,0.0,0.9523874828085608,0.7786457001532832,0.720534514859419
2016,Law and Government,Adjusted,0.9595959595959597,0.9397411382733485,0.0,0.9558705494581735,0.7255252153982932,0.7369761601542507
2016,Making Decisions and Solving Problems,Adjusted,0.9292929292929294,0.9164982336737346,0.0,0.9511116118327374,0.7775197117074568,0.720534514859419
2016,Management of Financial Resources,Adjusted,0.7272727272727274,0.59268597880525,0.008624407072013798,0.6167971932985346,0.6051099776326498,0.8946071721872434
2016,Manual Dexterity,Adjusted,0.8787878787878789,0.7794098273796848,0.019836136265631736,0.8126754196689546,0.7050949675302045,0.8556231584586537
2016,Mathematics Knowledge,Adjusted,0.9292929292929294,0.9165462802069837,0.000646830530401035,0.9510558354886116,0.7775775520598018,0.720534514859419
2016,Mechanical,Adjusted,0.9797979797979799,0.8978206808856389,0.002802932298404485,0.8973493290471878,0.641240168839275,0.7594185415284395
2016,Medicine and Dentistry,Adjusted,0.8080808080808082,0.6340397133162979,0.005390254420008625,0.6439823313408397,0.5571377265328514,0.4376931701847607
2016,"Monitor Processes, Materials, or Surroundings",Adjusted,0.9292929292929294,0.9185426613483781,0.0,0.953084927150305,0.7793820941303169,0.720534514859419
2016,Monitoring and Controlling Resources,Adjusted,0.9494949494949496,0.9381960061069584,0.0,0.9618281375859593,0.7489834077090907,0.7314590747330961
2016,Multilimb Coordination,Adjusted,0.9090909090909092,0.8309927663220449,0.0017248814144027599,0.8562895805591458,0.7069710201691777,0.720534514859419
2016,"Operating Vehicles, Mechanized Devices, or Equipment",Adjusted,1.0000000000000002,0.905333250822089,0.0023717119448037945,0.8891488259858812,0.5960613433363984,0.7708695176903552
2016,Operation and Control,Adjusted,0.9191919191919193,0.843819420064895,0.00129366106080207,0.8632389506995163,0.6960301576967969,0.725978647686833
2016,Operations Analysis,Adjusted,0.9191919191919193,0.831993516942217,0.0646830530401035,0.8553445859429475,0.6883825916464776,0.9012717186518736
2016,"Organizing, Planning, and Prioritizing Work",Adjusted,0.9292929292929294,0.9230384676137723,0.0,0.9574247519187735,0.7834282140057796,0.720534514859419
2016,Performing Administrative Activities,Adjusted,0.9191919191919193,0.9122507931145614,0.00021561017680034498,0.9479529449739778,0.7883250117907854,0.7151263169021528
2016,Performing General Physical Activities,Adjusted,0.9292929292929294,0.9263855414713096,0.0,0.9601879758379728,0.7866420707501969,0.720534514859419
2016,Performing for or Working Directly with the Public,Adjusted,0.9595959595959597,0.9581759940535803,0.0008624407072013799,0.9743412744772038,0.7392366557721264,0.7481217872676947
2016,Personnel and Human Resources,Adjusted,0.9292929292929294,0.9221298069186705,0.0010780508840017248,0.952041453827708,0.7716198644096723,0.720534514859419
2016,Philosophy and Theology,Adjusted,0.7070707070707072,0.5405957973169161,0.00560586459680897,0.5504568680849442,0.5352100005608817,0.6092658494793725
2016,Physics,Adjusted,0.9090909090909092,0.7746310364767832,0.0038809831824062097,0.7930224875645651,0.6393313741759314,0.6045661100465373
2016,Processing Information,Adjusted,0.9292929292929294,0.9241777763574877,0.0,0.9584162765642178,0.7844435494406581,0.720534514859419
2016,Production and Processing,Adjusted,0.9494949494949496,0.9253362910831926,0.0,0.9466670430596903,0.7383885222187514,0.7314590747330961
2016,Programming,Adjusted,0.8787878787878789,0.6976638774445169,0.7302716688227685,0.7234619166134367,0.6053692839080169,0.9999999999999999
2016,Provide Consultation and Advice to Others,Adjusted,0.9292929292929294,0.9243198093430042,0.0,0.9581192757715062,0.7847165895198385,0.720534514859419
2016,Psychology,Adjusted,0.9292929292929294,0.9282337293310835,0.0,0.9556590798140314,0.7766186402693183,0.720534514859419
2016,Public Safety and Security,Adjusted,0.9292929292929294,0.908599294179114,0.0,0.9413314517159392,0.7712294593722695,0.720534514859419
2016,Rate Control,Adjusted,0.9191919191919193,0.730965578021376,0.000646830530401035,0.7270357074696007,0.5393153544114566,0.720534514859419
2016,Reaction Time,Adjusted,0.9393939393939394,0.7722093938928869,0.03622250970245795,0.7670617101226672,0.558475747667629,0.7369761601542507
2016,Repairing and Maintaining Electronic Equipment,Adjusted,0.9494949494949496,0.8721289131888267,0.000646830530401035,0.8833570773908842,0.6797780635704145,0.7425302729943394
2016,Repairing and Maintaining Mechanical Equipment,Adjusted,0.888888888888889,0.784834727884323,0.0017248814144027599,0.8130016675852693,0.6862108329472452,0.6991138092247576
2016,Resolving Conflicts and Negotiating with Others,Adjusted,0.9292929292929294,0.9368975896535634,0.0,0.9697842680312506,0.7959326038881753,0.720534514859419
2016,Response Orientation,Adjusted,0.9191919191919193,0.7216177331174207,0.043122035360069,0.7191688432011931,0.5319717068943901,0.720534514859419
2016,Sales and Marketing,Adjusted,0.9393939393939394,0.9329109823591354,0.00258732212160414,0.9490331370882337,0.7494096606528247,0.725978647686833
2016,Scheduling Work and Activities,Adjusted,0.9292929292929294,0.931096823090066,0.0,0.9637724504808922,0.7909885903351983,0.720534514859419
2016,Science,Adjusted,0.8484848484848486,0.6977727529316119,0.00043122035360068997,0.7318026857296654,0.6637786021418404,0.6731127919350962
2016,Selling or Influencing Others,Adjusted,0.9494949494949496,0.9578175347795048,0.00043122035360068997,0.9781750418382642,0.7639179367374371,0.7314590747330961
2016,Sociology and Anthropology,Adjusted,1.0000000000000002,0.9006475683294988,0.005390254420008625,0.8681627785577778,0.5627605864314522,0.7708695176903552
2016,Spatial Orientation,Adjusted,0.9292929292929294,0.7819044024098324,0.0066839154808106946,0.7774937182992667,0.5837663195732881,0.720534514859419
2016,Speed of Limb Movement,Adjusted,0.9898989898989901,0.8642798893898962,0.000646830530401035,0.8364368045938579,0.5658113338588906,0.7651245551601425
2016,Staffing Organizational Units,Adjusted,0.9696969696969697,0.9149005962599992,0.0008624407072013799,0.9198145606270198,0.6812357897073691,0.7537510820428971
2016,Stamina,Adjusted,0.9090909090909092,0.7687136956334468,0.020267356619232426,0.7839907786310554,0.6364446625445117,0.720534514859419
2016,Static Strength,Adjusted,0.9090909090909092,0.7689290218705391,0.0129366106080207,0.7888465774803132,0.6481435072460946,0.720534514859419
2016,Technology Design,Adjusted,0.9090909090909092,0.8406120009768878,0.0,0.8728032165600809,0.7382734251698635,0.7097536991946055
2016,Telecommunications,Adjusted,0.9797979797979799,1.0,0.00129366106080207,0.9999999999999999,0.7247690554573516,0.7594185415284395
2016,Therapy and Counseling,Adjusted,0.7575757575757577,0.5761041373730504,0.020267356619232426,0.5952519815344105,0.5596351952864496,0.6332065284083935
2016,Thinking Creatively,Adjusted,0.9292929292929294,0.9358891123251629,0.0,0.9681395144205588,0.7953223674016092,0.720534514859419
2016,Training and Teaching Others,Adjusted,0.9292929292929294,0.9361449782808969,0.0,0.9684034484560334,0.7955383968529353,0.720534514859419
2016,Transportation,Adjusted,0.9595959595959597,0.9319761197090192,0.0,0.9447449378908847,0.7203411446785533,0.7369761601542507
2016,Troubleshooting,Adjusted,0.888888888888889,0.7171476864135556,0.0021561017680034496,0.7404513036798237,0.622783511198173,0.7097536991946055
2016,Trunk Strength,Adjusted,0.7979797979797981,0.6192517971251185,0.2488141440275981,0.6386222263834834,0.5672823536579181,0.9423112942498594
2016,Updating and Using Relevant Knowledge,Adjusted,0.9292929292929294,0.9366292221209684,0.00014374011786689664,0.9684898376639192,0.7959505881637339,0.720534514859419
